DestinationPort,FlowDuration,TotalFwd_Packets,TotalBackwardPackets,TotalLengthofFwdPackets,TotalLengthofBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytes_s,FlowPackets_s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLength,BwdHeaderLength,FwdPackets_s,BwdPackets_s,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,Down_Up_Ratio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,FwdAvgBytes_Bulk,FwdAvgPackets_Bulk,FwdAvgBulkRate,BwdAvgBytes_Bulk,BwdAvgPackets_Bulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Class
0.0012208335240885,0.0418513893731137,9.962441595186147e-06,3.694317400973822e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119691119691119,0.4000001592939455,0.0139504582170795,0.0341836977830188,0.0418439579846336,9.333332477777856e-07,0.04185135,0.020925675,0.0426676560697115,0.04184395,7.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4921688386876623e-05,7.388634801947645e-06,1.9911743200000005e-07,9.955871600000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.962441595186147e-06,0.0,3.694317400973822e-06,0.0,0.4455718994140625,0.4419097900390625,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0012208335240885,3.3166691265296022e-06,4.9812207975930745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119691119691119,0.401007556675,3.3166666390277778e-06,0.0,3.3166666390277778e-06,3.399999688333362e-06,3.3083333333333336e-06,3.3083333333333336e-06,0.0,3.3083333333333336e-06,3.3083333333333336e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5336423622693307e-05,0.0,0.001679261125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9812207975930745e-06,0.0,0.0,0.0,0.02197265625,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0012208335240885,3.0583356015989047e-06,4.9812207975930745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119691119691119,0.4010928961748,3.0583333078472225e-06,0.0,3.0583333078472225e-06,3.1416663786805822e-06,3.05e-06,3.05e-06,0.0,3.05e-06,3.05e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5336423622693307e-05,0.0,0.0018214936246666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9812207975930745e-06,0.0,0.0,0.0,0.02197265625,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0012208335240885,0.0441033993766878,9.962441595186147e-06,3.694317400973822e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119691119691119,0.4000001511600684,0.0147011276524906,0.0360233345165094,0.0440957496325354,1.19999989000001e-06,0.0441033583333333,0.0220516791666666,0.04496395984375,0.0440957416666666,7.616666666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4921688386876623e-05,7.388634801947645e-06,1.889500856666667e-07,9.4475043e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.962441595186147e-06,0.0,3.694317400973822e-06,0.0,0.4455718994140625,0.4419097900390625,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.06395641624319,0.0001175917538805,9.962441595186147e-06,3.694317400973822e-06,0.0002330439634513,9.56937799043062e-09,0.0103595890410958,0.0034702139965297,0.0244598910398068,0.0257348591043039,0.0004566210045662,0.0041095890410958,0.0017167788705934,0.0,0.1119777771088889,0.4000566973777399,3.920277744831018e-05,9.336927880896228e-05,0.0001153833323718,2.5833330965278e-07,0.0001175833333333,5.879166666666667e-05,0.0001157547399038,0.0001155416666666,2.041666666666667e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4377897146274975e-05,3.6943174009738223e-06,7.087172216666667e-05,3.543586109e-05,0.0044150110375275,0.0103595890410958,0.0488976273474798,0.0346819283286168,0.0012041384615384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0473239942528735,0.0244598910398068,0.0017167788705934,0.0,0.0,0.0,0.0,0.0,0.0,9.962441595186147e-06,0.0002330439634513,3.694317400973822e-06,9.568758859683924e-09,0.0144500732421875,1.52587890625e-05,1.0390096160339964e-05,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0012208335240885,0.0440963243714405,9.962441595186147e-06,3.694317400973822e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119691119691119,0.4000001511843211,0.0146987693191769,0.0360194434316037,0.0440902162992482,1.116666564305565e-06,0.0440962833333333,0.0220481416666666,0.0449598888822115,0.0440902083333333,6.075e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4921688386876623e-05,7.388634801947645e-06,1.889804016666667e-07,9.4490201e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.962441595186147e-06,0.0,3.694317400973822e-06,0.0,0.4455718994140625,0.4419097900390625,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0067603656396404,1.250000927084021e-07,0.0,3.694317400973822e-06,5.011698138738839e-06,9.56937799043062e-09,0.0002568493150684,0.0034702139965297,0.0015780574864391,0.0,0.0004566210045662,0.0041095890410958,0.0017167788705934,0.0,0.1123368266225225,0.4285714285799999,1.2499999895833333e-07,0.0,1.2499999895833333e-07,2.0833331423611289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.792632382091659e-06,3.6943174009738223e-06,0.02380952381,0.0357142857149999,0.0044150110375275,0.0002568493150684,0.0027835461488128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0032327586206896,0.0015780574864391,0.0017167788705934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.011698138738839e-06,3.694317400973822e-06,9.568758859683924e-09,0.00390625,0.0018310546875,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0008088022097086,0.0014306343943871,0.0,3.694317400973822e-06,4.259943417928014e-05,1.0685805422647529e-07,0.0021832191780821,0.0294968189705031,0.0134134886347328,0.0,0.0050989345509893,0.0458904109589041,0.0191706973882933,0.0,0.1119694068405296,0.4000023299839819,0.0014306333214113,0.0,0.0014306333214113,0.0014307165355176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.792632382091659e-06,3.6943174009738223e-06,1.9416533176666665e-06,2.9124799765e-06,0.0375275938189845,0.0028681506849315,0.0261344055067524,0.0025606646212348,6.564102563846154e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0303520114942528,0.0134134886347328,0.0191706973882933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.259943417928014e-05,3.694317400973822e-06,1.0685114059980384e-07,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0008088022097086,0.0002586085251346,4.9812207975930745e-06,7.388634801947644e-06,8.686943440480656e-05,4.720893141945774e-07,0.0022260273972602,0.0300751879699248,0.0136764982158059,0.0,0.0112633181126331,0.1013698630136986,0.0423472121413046,0.0,0.111974641750356,0.4000257798401599,8.620833261493056e-05,0.0002112060304245,0.0002585499978454,1.1666665597222321e-07,2.5e-08,2.5e-08,0.0,2.5e-08,2.5e-08,3.3333333333333334e-08,3.3333333333333334e-08,0.0,3.3333333333333334e-08,3.3333333333333334e-08,0.0,0.0,0.0,0.0,1.5336423622693307e-05,1.1821815683116233e-05,2.148320013666667e-05,3.2224800205e-05,0.0382634289919058,0.0063356164383561,0.0419387619754476,0.0145755585483622,0.0002126769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0405890804597701,0.0136764982158059,0.0423472121413046,0.0,0.0,0.0,0.0,0.0,0.0,4.9812207975930745e-06,8.686943440480656e-05,7.388634801947644e-06,4.720587704110737e-07,0.0,0.0,5.195048080169982e-06,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0012208335240885,0.000198583480616,0.0,3.694317400973822e-06,5.011698138738839e-06,9.56937799043062e-09,0.0002568493150684,0.0034702139965297,0.0015780574864391,0.0,0.0004566210045662,0.0041095890410958,0.0017167788705934,0.0,0.1119693280086079,0.4000167862688319,0.0001985833316784,0.0,0.0001985833316784,0.0001986666484555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.792632382091659e-06,3.6943174009738223e-06,1.398855736e-05,2.098283604e-05,0.0044150110375275,0.0002568493150684,0.0027835461488128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0032327586206896,0.0015780574864391,0.0017167788705934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.011698138738839e-06,3.694317400973822e-06,9.568758859683924e-09,0.003875732421875,0.0046539306640625,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0012208335240885,0.0499436870415678,9.962441595186147e-06,3.694317400973822e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119691119691119,0.4000001334837917,0.0166478887529342,0.0407957438207547,0.0499367412505271,7.666665963888954e-07,0.0499436416666666,0.0249718208333333,0.0509217084254807,0.0499367333333333,6.908333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4921688386876623e-05,7.388634801947645e-06,1.668547396666667e-07,8.342737e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.962441595186147e-06,0.0,3.694317400973822e-06,0.0,0.4455718994140625,0.4419097900390625,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
